date,symbol,open,high,low,close,volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_diff,rsi,bollinger_mavg,bollinger_high,bollinger_low,volume_ema,volume_ratio,daily_return,5d_return,10d_return,volatility,momentum_5d,momentum_10d,price_change_rate,high_low_diff
2024-05-21,PCBL,178,185,159,121,7664,146.6,148.8,152.82,150.50629637887914,151.7607795812737,-1.2544832023945673,-0.9457311067598285,-0.3087520956347388,46.24230925362227,148.8,207.91886331789547,89.68113668210455,5701.916325659691,1.344109517270635,-0.34239130434782605,-0.27108433734939763,-0.3919597989949749,0.3088446443253921,-45.0,-78.0,-0.3202247191011236,0.16352201257861634
2024-05-22,PCBL,190,148,152,169,4280,155.6,151.3,152.82,153.35148155135926,153.03775887154973,0.31372267980952984,-0.6938403494459568,1.0075630292554867,51.86541274115735,151.3,209.3864872410099,93.21351275899013,5566.495723215911,0.7688858867077923,0.39669421487603307,0.3629032258064515,-0.11518324607329844,0.3186988028984322,45.0,-22.0,-0.11052631578947368,-0.02631578947368421
2024-05-23,PCBL,139,187,113,167,4535,162.4,150.85,152.82,155.4512536203809,154.07199895513864,1.3792546652422573,-0.27922134650831404,1.6584760117505712,51.62311291490703,150.85,208.3000652741144,93.3999347258856,5468.258035290586,0.8293317489285247,-0.011834319526627168,0.255639097744361,-0.18137254901960786,0.3034699950132788,34.0,-37.0,0.2014388489208633,0.6548672566371682
2024-05-24,PCBL,106,161,120,113,9368,150.8,150.0,152.82,148.92029152493768,151.0296286621654,-2.109337137227726,-0.6452445046521964,-1.4640926325755297,45.44933196858223,150.0,209.1371287771059,90.86287122289411,5839.662031929578,1.6042024262326302,-0.32335329341317365,-0.3391812865497076,-0.10317460317460314,0.30698382561759024,-58.0,-13.0,0.0660377358490566,0.3416666666666667
2024-05-27,PCBL,163,169,141,170,2734,148.0,151.15,152.82,152.1633235980242,152.43484135385685,-0.2715177558326616,-0.5704991548882894,0.2989813990556278,51.977847327142456,151.15,210.90039748821764,91.39960251178238,5543.884695555333,0.49315599983381947,0.5044247787610618,-0.07608695652173914,0.3492063492063493,0.3240275489360812,-14.0,44.0,0.04294478527607362,0.19858156028368795
2024-05-28,PCBL,105,149,171,146,5525,153.0,152.15,152.82,151.21511996755893,151.95818643875634,-0.7430664711974089,-0.6050126181501133,-0.13805385304729556,49.302358617921186,152.15,210.84335567166016,93.45664432833985,5542.086153121491,0.9969170177710305,-0.14117647058823535,0.20661157024793386,-0.12048192771084343,0.3239741578679562,25.0,-20.0,0.3904761904761905,-0.1286549707602339
2024-05-29,PCBL,140,165,160,165,4455,152.2,153.1,152.82,153.33587074178064,152.92424670255218,0.4116240392284567,-0.40168528667439934,0.8133093259028561,51.4336712140908,153.1,211.97919836410819,94.22080163589179,5438.554138538492,0.8191515403756183,0.13013698630136994,-0.023668639053254448,0.3306451612903225,0.3235485659971716,-4.0,41.0,0.17857142857142858,0.03125
2024-05-30,PCBL,125,177,104,138,9510,146.4,154.4,152.82,150.9765060122759,151.81874694680758,-0.8422409345316737,-0.48979641624585424,-0.35244451828581946,48.32465487606323,154.4,210.68285707033715,98.11714292966285,5826.310887249112,1.6322506958584455,-0.1636363636363637,-0.17365269461077848,0.03759398496240607,0.3206959975424502,-29.0,5.0,0.104,0.7019230769230769
2024-05-31,PCBL,189,117,141,144,4794,152.6,153.45,152.82,149.90319739500268,151.2395805063033,-1.33638311130062,-0.6591137552568074,-0.6772693560438126,49.06152941513127,153.45,209.76154410953407,97.1384558904659,5727.995564653958,0.8369419888490464,0.04347826086956519,0.2743362831858407,-0.1578947368421053,0.30658972462011863,31.0,-27.0,-0.23809523809523808,-0.1702127659574468
2024-06-03,PCBL,198,195,109,186,3428,155.8,157.15,152.82,155.45655164192536,153.81442639472527,1.6421252472000845,-0.198865954765429,1.8409912019655135,54.005735520190605,157.15,211.78066904221475,102.51933095778526,5508.948368020248,0.6222603246564681,0.29166666666666674,0.09411764705882364,0.010869565217391353,0.30021898377464085,16.0,2.0,-0.06060606060606061,0.7889908256880734
2024-06-04,PCBL,196,166,108,163,3873,159.2,155.35,152.68,156.61708215855222,154.49483925437525,2.1222429041769715,0.2653558170230511,1.8568870871539205,51.081721700110336,155.35,206.61509533786122,104.08490466213877,5353.14376154213,0.7235000912593218,-0.12365591397849462,0.11643835616438358,0.3471074380165289,0.25145537173238286,17.0,42.0,-0.1683673469387755,0.5370370370370371
2024-06-05,PCBL,157,128,143,135,9436,153.2,152.55,152.04,153.29137721108265,153.0507770873845,0.24060012369815809,0.2604046783580725,-0.01980455465991443,47.696108341719814,152.55,201.7982486998269,103.30175130017312,5741.987212823832,1.643333509856338,-0.17177914110429449,-0.18181818181818177,-0.20118343195266275,0.2548184717049666,-30.0,-34.0,-0.14012738853503184,-0.1048951048951049
2024-06-06,PCBL,188,145,161,109,1030,147.4,147.8,151.0,146.47731917860838,149.78775656239304,-3.3104373837846595,-0.4537637340704739,-2.8566736497141854,44.73138496446022,147.8,194.5444114306727,101.05558856932733,5293.22652588823,0.19458830922169174,-0.19259259259259254,-0.21014492753623193,-0.34730538922155685,0.2585278285055127,-29.0,-58.0,-0.42021276595744683,-0.09937888198757763
2024-06-07,PCBL,177,186,178,121,2489,142.8,147.55,150.22,142.55773161266865,147.65533015036394,-5.097598537695291,-1.3825306947954372,-3.7150678428998534,46.38775663662997,147.55,194.8087558024966,100.29124419750345,5026.157332946494,0.49520932894093644,0.11009174311926606,-0.1597222222222222,0.07079646017699126,0.24312516410781518,-23.0,8.0,-0.3163841807909605,0.0449438202247191
2024-06-10,PCBL,167,151,91,204,10668,146.4,151.45,151.06,152.01038828764268,151.82900939848514,0.18137888915754274,-1.0697487780048411,1.2511276671623839,56.17172648343021,151.45,203.5747541960631,99.32524580393685,5563.475682189684,1.9175063592263724,0.6859504132231404,0.09677419354838701,0.19999999999999996,0.28427739640607763,18.0,34.0,0.2215568862275449,0.6593406593406593
2024-06-11,PCBL,132,145,114,187,7265,151.2,152.5,151.22,157.3934054741592,154.43426796156032,2.959137512598886,-0.26397151988409573,3.2231090324829816,53.99809903981404,152.5,206.5647759636531,98.43522403634691,5725.525617219238,1.2688791362928966,-0.08333333333333337,0.14723926380368102,0.2808219178082192,0.2792204237010609,24.0,41.0,0.4166666666666667,0.2719298245614035
2024-06-12,PCBL,155,129,130,185,3179,161.2,155.55,151.26,161.6405738627501,156.698396260704,4.942177602046115,0.7772583045019466,4.164919297544168,53.73465549421667,155.55,209.72185616166388,101.37814383833614,5482.999367960262,0.5797921514593616,-0.010695187165775444,0.37037037037037046,0.1212121212121211,0.27099595286270717,50.0,20.0,0.1935483870967742,-0.007692307692307693
2024-06-13,PCBL,113,203,109,134,4743,166.2,155.6,150.44,157.38817788386547,155.0170335747259,2.3711443091395665,1.0960355054294706,1.275108803710096,47.385971064782424,155.6,209.69029487810172,101.50970512189826,5412.523237678332,0.8763010876299683,-0.27567567567567564,0.22935779816513757,-0.02898550724637683,0.2805964790208351,25.0,-4.0,0.18584070796460178,0.8623853211009175
2024-06-14,PCBL,156,151,161,156,1031,173.2,154.85,151.46,157.17461205557848,155.08984590252396,2.0847661530545167,1.29378163495448,0.7909845181000368,50.123522176733104,154.85,208.47937627830478,101.2206237216952,4995.235310280396,0.20639668323095017,0.16417910447761197,0.28925619834710736,0.08333333333333326,0.27614361089573425,35.0,12.0,0.0,-0.062111801242236024
2024-06-17,PCBL,155,184,121,147,7562,161.8,153.0,152.02,155.60928712395102,154.49059805789256,1.1186890660584652,1.258763121175277,-0.1400740551168118,49.000304402786014,153.0,205.0076917388188,100.9923082611812,5239.689090253692,1.4432154026211255,-0.05769230769230771,-0.27941176470588236,-0.20967741935483875,0.27654134901463745,-57.0,-39.0,-0.05161290322580645,0.5206611570247934
2024-06-18,PCBL,153,181,144,166,4425,157.6,155.25,152.36,157.20785833565088,155.34314634990054,1.864711985750347,1.379952894090291,0.48475909166005593,51.47262593906477,155.25,205.38531689338365,105.11468310661635,5162.099653086673,0.8572093329027608,0.12925170068027203,-0.11229946524064172,0.018404907975460016,0.26369387451288717,-21.0,3.0,0.08496732026143791,0.2569444444444444
2024-06-19,PCBL,165,115,185,169,1017,154.4,155.25,152.82,159.02203397632,156.35476513879678,2.66726883752321,1.637416082776875,1.029852754746335,51.86937074050217,155.25,205.38531689338365,105.11468310661635,4767.328257554609,0.2133270345687645,0.01807228915662651,-0.08648648648648649,0.25185185185185177,0.25037238504994674,-16.0,34.0,0.024242424242424242,-0.3783783783783784
2024-06-20,PCBL,108,116,170,143,10115,156.2,154.05,153.46,156.55710567227075,155.36552327666368,1.191582395607071,1.5482493453429143,-0.35666694973584323,48.19200972149698,154.05,204.15179637498042,103.9482036250196,5276.630328263694,1.9169430812350277,-0.15384615384615385,0.0671641791044777,0.31192660550458706,0.253498788374181,9.0,34.0,0.32407407407407407,-0.3176470588235294
2024-06-21,PCBL,173,162,171,162,2821,157.4,156.5,153.86,157.39447403038295,155.85696599691082,1.537508033472136,1.5461010829687587,-0.008593049496622651,50.92984702798441,156.5,202.99516103854248,110.00483896145752,5042.760773190961,0.5594157896597831,0.13286713286713292,0.03846153846153855,0.33884297520661155,0.24130485062908033,6.0,41.0,-0.06358381502890173,-0.05263157894736842
2024-06-24,PCBL,139,194,130,193,3544,166.6,157.65,154.4,162.87224725647786,158.60830184899152,4.2639454074863465,2.0896699478722764,2.17427545961407,55.09910410070205,157.65,206.5019191025286,108.79808089747141,4900.021651934679,0.7232621101991907,0.191358024691358,0.3129251700680271,-0.05392156862745101,0.21882209669749184,46.0,-11.0,0.38848920863309355,0.49230769230769234
2024-06-25,PCBL,110,173,155,127,7933,158.8,156.7,153.94,157.3534399862505,156.26694615647364,1.086493829776856,1.8890347242531926,-0.8025408944763366,46.115422014929706,156.7,207.13451199327696,106.26548800672302,5188.8767327028045,1.5288472647658802,-0.34196891191709844,-0.2349397590361446,-0.320855614973262,0.23116136726402556,-39.0,-60.0,0.15454545454545454,0.11612903225806452
2024-06-26,PCBL,130,189,95,135,3351,152.0,155.2,152.94,153.91444921913504,154.69161681154966,-0.777167592414628,1.3557942609196285,-2.1329618533342565,47.23836781249335,155.2,206.33746180639002,104.06253819360995,5013.840853397775,0.6683498934213473,0.06299212598425208,-0.20118343195266275,-0.2702702702702703,0.2299022880473921,-34.0,-50.0,0.038461538461538464,0.9894736842105263
2024-06-27,PCBL,162,199,156,127,8405,148.8,154.65,152.36,149.7737647238835,152.64038593662008,-2.8666212127365895,0.5113111661883849,-3.3779323789249744,46.20147273858209,154.65,206.7432817165515,102.5567182834485,5336.808391169417,1.5749113297579478,-0.059259259259259234,-0.11188811188811187,-0.052238805970149294,0.2268519458430636,-16.0,-7.0,-0.21604938271604937,0.27564102564102566
2024-06-28,PCBL,152,171,152,150,3111,146.4,154.95,151.86,149.80857015097834,152.44480179316673,-2.636231642188392,-0.11819739548697045,-2.518034246701421,49.62502752432947,154.95,206.86329309531422,103.03670690468576,5124.826639629473,0.6070449243966868,0.1811023622047243,-0.07407407407407407,-0.038461538461538436,0.22973539174997576,-12.0,-6.0,-0.013157894736842105,0.125
2024-07-01,PCBL,133,199,111,133,2675,134.4,152.3,150.7,147.22263628159706,151.004446104784,-3.781809823186933,-0.8509198810269629,-2.93088994215997,47.232517542473076,152.3,202.9995069009552,101.60049309904483,4891.509816807618,0.5468659166968216,-0.11333333333333329,-0.31088082901554404,-0.09523809523809523,0.22272147395242542,-60.0,-14.0,0.0,0.7927927927927928
2024-07-02,PCBL,114,129,176,109,3785,130.8,149.6,150.58,141.3422306998129,147.89300565257778,-6.550774952764897,-1.9908908953745499,-4.559884057390347,44.00684529312821,149.6,203.38996188881345,95.81003811118654,4786.127929492607,0.7908271688009936,-0.18045112781954886,-0.1417322834645669,-0.34337349397590367,0.22479528555740402,-18.0,-57.0,-0.043859649122807015,-0.26704545454545453
2024-07-03,PCBL,186,208,186,114,8577,126.6,148.55,150.48,137.13573366907244,145.38241264127575,-8.246678972203313,-3.2420485107403025,-5.004630461463011,44.85183928684544,148.55,204.22575774069003,92.87424225931,5147.163364779026,1.666354726312096,0.04587155963302747,-0.15555555555555556,-0.3254437869822485,0.2211912804372726,-21.0,-55.0,-0.3870967741935484,0.11827956989247312
2024-07-04,PCBL,146,192,186,175,6117,136.2,151.85,150.46,142.96100541229205,147.57630800118125,-4.615302588889193,-3.516699326370081,-1.098603262519112,53.976957949757015,151.85,205.54646170838447,98.15353829161552,5239.528758609595,1.1674714047419903,0.5350877192982457,0.3779527559055118,0.22377622377622375,0.24429650809685347,48.0,32.0,0.19863013698630136,0.03225806451612903
