date,symbol,open,high,low,close,volume
2024-07-19,NABIL,173,149,154,161,3898
2024-07-22,NABIL,116,178,164,128,1690
2024-07-23,NABIL,152,157,182,122,9396
2024-07-24,NABIL,114,184,105,145,6979
2024-07-25,NABIL,120,149,123,156,3751
2024-07-26,NABIL,147,163,154,107,8068
2024-07-29,NABIL,193,169,151,172,1713
2024-07-30,NABIL,133,163,175,123,1896
2024-07-31,NABIL,159,153,153,157,2291
2024-08-01,NABIL,111,142,167,114,5115
2024-08-02,NABIL,128,206,144,134,1509
2024-08-05,NABIL,106,115,170,202,9451
2024-08-06,NABIL,103,132,164,168,10205
2024-08-07,NABIL,175,190,109,165,6917
2024-08-08,NABIL,172,179,118,152,8833
2024-08-09,NABIL,193,162,105,147,10855
2024-08-12,NABIL,125,167,104,134,7501
2024-08-13,NABIL,122,133,175,202,8020
2024-08-14,NABIL,197,114,100,162,3358
2024-08-15,NABIL,120,198,158,198,6710
2024-08-16,NABIL,101,175,148,139,10020
2024-08-19,NABIL,170,153,129,133,3441
2024-08-20,NABIL,148,160,138,112,2169
2024-08-21,NABIL,193,157,156,164,9031
2024-08-22,NABIL,178,142,101,163,3799
2024-08-23,NABIL,165,177,185,154,6432
2024-08-26,NABIL,186,127,166,155,8218
2024-08-27,NABIL,156,112,122,171,7167
2024-08-28,NABIL,164,192,138,135,6029
2024-08-29,NABIL,166,180,112,121,8296
2024-08-30,NABIL,195,145,96,163,4455
2024-09-02,NABIL,106,144,102,177,8787
2024-09-03,NABIL,146,155,149,138,5960
2024-09-04,NABIL,170,191,154,183,2489
2024-09-05,NABIL,145,196,91,120,5566
2024-09-06,NABIL,196,194,125,147,2669
2024-09-09,NABIL,135,192,181,165,6957
2024-09-10,NABIL,150,112,98,188,9149
2024-09-11,NABIL,195,119,141,111,5166
2024-09-12,NABIL,160,142,135,193,2136
2024-09-13,NABIL,141,119,131,115,9885
2024-09-16,NABIL,197,147,146,198,5802
2024-09-17,NABIL,147,128,186,133,3611
2024-09-18,NABIL,121,117,151,111,5859
2024-09-19,NABIL,190,187,90,201,7379
2024-09-20,NABIL,135,171,164,202,1921
2024-09-23,NABIL,163,159,179,155,3054
2024-09-24,NABIL,133,143,105,131,5296
2024-09-25,NABIL,168,125,96,154,8496
2024-09-26,NABIL,180,209,183,161,7460
2024-09-27,NABIL,138,186,107,157,7909
2024-09-30,NABIL,172,209,188,119,3749
2024-10-01,NABIL,133,138,117,139,6105
2024-10-02,NABIL,199,151,164,143,4820
2024-10-03,NABIL,108,204,159,108,1807
2024-10-04,NABIL,155,155,127,158,1233
2024-10-07,NABIL,126,115,175,133,7685
2024-10-08,NABIL,147,124,177,181,9078
2024-10-09,NABIL,181,162,184,190,9509
2024-10-10,NABIL,125,186,91,189,4130
2024-10-11,NABIL,166,194,162,148,6068
2024-10-14,NABIL,149,144,103,203,3592
2024-10-15,NABIL,179,119,153,200,9925
2024-10-16,NABIL,188,163,131,137,3969
2024-10-17,NABIL,190,135,177,203,10491
2024-10-18,NABIL,111,141,160,168,4879
2024-10-21,NABIL,193,200,156,115,10790
2024-10-22,NABIL,164,112,163,202,9555
2024-10-23,NABIL,102,140,119,131,5289
2024-10-24,NABIL,155,166,156,159,10937
2024-10-25,NABIL,170,122,93,170,8111
2024-10-28,NABIL,105,195,121,105,6604
2024-10-29,NABIL,182,184,172,197,6607
2024-10-30,NABIL,120,185,186,116,1794
2024-10-31,NABIL,118,116,156,140,8192
2024-11-01,NABIL,118,115,105,173,6432
2024-11-04,NABIL,149,188,99,183,2625
2024-11-05,NABIL,166,123,144,114,7096
2024-11-06,NABIL,114,189,139,194,1700
2024-11-07,NABIL,104,179,156,193,1157
2024-11-08,NABIL,143,149,171,118,7515
2024-11-11,NABIL,176,164,131,192,3652
2024-11-12,NABIL,103,189,111,192,6287
2024-11-13,NABIL,165,154,122,109,5615
2024-11-14,NABIL,100,174,176,193,3142
2024-11-15,NABIL,189,116,91,195,5023
2024-11-18,NABIL,155,138,118,163,1216
2024-11-19,NABIL,125,173,174,115,6937
2024-11-20,NABIL,139,181,137,198,2293
2024-11-21,NABIL,188,163,135,133,3168
2024-11-22,NABIL,160,194,104,145,3655
2024-11-25,NABIL,137,153,147,135,1202
2024-11-26,NABIL,146,114,128,110,3250
2024-11-27,NABIL,165,170,111,168,8511
2024-11-28,NABIL,130,157,124,139,5608
2024-11-29,NABIL,105,148,163,179,5193
2024-12-02,NABIL,126,192,144,105,3304
2024-12-03,NABIL,176,191,179,122,2707
2024-12-04,NABIL,104,141,124,111,6218
2024-12-05,NABIL,152,180,184,126,9163
2024-12-06,NABIL,103,124,92,165,2044
2024-12-09,NABIL,188,148,114,114,9431
2024-12-10,NABIL,158,181,151,121,9763
2024-12-11,NABIL,139,157,150,182,7073
2024-12-12,NABIL,131,119,107,175,6301
2024-12-13,NABIL,147,206,147,120,5800
2024-12-16,NABIL,181,193,101,152,1269
2024-12-17,NABIL,104,206,138,113,9326
2024-12-18,NABIL,178,205,174,107,5206
2024-12-19,NABIL,133,147,155,124,6099
2024-12-20,NABIL,116,185,131,109,10367
2024-12-23,NABIL,199,128,131,156,10207
2024-12-24,NABIL,195,165,152,178,3280
2024-12-25,NABIL,106,134,168,126,8221
2024-12-26,NABIL,191,174,157,169,5321
2024-12-27,NABIL,179,182,127,202,10381
2024-12-30,NABIL,121,145,174,167,2176
2024-12-31,NABIL,165,136,185,157,10131
2025-01-01,NABIL,157,119,114,196,5952
2025-01-02,NABIL,128,110,95,155,7486
2025-01-03,NABIL,116,142,175,111,10380
2025-01-06,NABIL,175,124,103,135,6481
2025-01-07,NABIL,179,145,188,153,8710
2025-01-08,NABIL,171,150,131,116,5304
2025-01-09,NABIL,132,163,139,116,10100
2025-01-10,NABIL,191,200,121,173,8573
2025-01-13,NABIL,111,198,172,194,7296
2025-01-14,NABIL,178,156,184,157,2811
2025-01-15,NABIL,156,203,135,187,5134
2025-01-16,NABIL,135,176,122,199,3105
2025-01-17,NABIL,141,139,139,128,9008
2025-01-20,NABIL,160,128,151,151,1211
2025-01-21,NABIL,130,154,133,191,9649
2025-01-22,NABIL,127,156,95,109,2226
2025-01-23,NABIL,120,143,114,161,7105
2025-01-24,NABIL,199,204,165,182,3183
2025-01-27,NABIL,193,166,145,201,5417
2025-01-28,NABIL,153,207,175,182,9791
2025-01-29,NABIL,196,194,123,193,5731
2025-01-30,NABIL,149,186,100,122,8299
2025-01-31,NABIL,167,129,146,135,3333
2025-02-03,NABIL,129,165,129,185,9025
2025-02-04,NABIL,149,166,143,160,10013
2025-02-05,NABIL,123,165,169,124,1705
2025-02-06,NABIL,106,198,101,182,3439
2025-02-07,NABIL,193,194,142,187,5813
2025-02-10,NABIL,138,198,152,193,6537
2025-02-11,NABIL,186,127,140,176,5196
2025-02-12,NABIL,144,175,129,178,4734
2025-02-13,NABIL,114,188,172,125,8723
2025-02-14,NABIL,104,175,122,152,6273
2025-02-17,NABIL,101,136,116,170,1885
2025-02-18,NABIL,160,146,143,145,5632
2025-02-19,NABIL,169,121,148,136,6543
2025-02-20,NABIL,135,176,116,165,7552
2025-02-21,NABIL,135,181,118,169,9178
2025-02-24,NABIL,186,156,176,164,6539
2025-02-25,NABIL,184,172,181,130,3634
2025-02-26,NABIL,126,128,167,194,9803
2025-02-27,NABIL,152,205,116,124,7196
2025-02-28,NABIL,120,172,165,140,3076
2025-03-03,NABIL,167,199,122,161,6477
2025-03-04,NABIL,175,134,140,152,5005
2025-03-05,NABIL,179,166,98,120,5105
2025-03-06,NABIL,107,131,107,185,7506
2025-03-07,NABIL,110,120,175,174,1403
2025-03-10,NABIL,181,149,180,191,2406
2025-03-11,NABIL,171,186,148,113,6206
2025-03-12,NABIL,160,161,145,108,1281
2025-03-13,NABIL,106,111,148,183,9820
2025-03-14,NABIL,103,185,105,152,9066
2025-03-17,NABIL,174,130,116,137,5519
2025-03-18,NABIL,115,157,159,200,4446
2025-03-19,NABIL,147,168,95,115,10554
2025-03-20,NABIL,140,143,108,193,3002
2025-03-21,NABIL,167,126,134,193,1623
2025-03-24,NABIL,110,162,170,142,1946
2025-03-25,NABIL,186,125,137,121,10122
2025-03-26,NABIL,126,164,97,203,6182
