date,symbol,open,high,low,close,volume
2024-10-16,SCB,177,165,119,136,2648
2024-10-17,SCB,177,199,139,168,2394
2024-10-18,SCB,175,143,132,164,4993
2024-10-21,SCB,100,129,138,128,8555
2024-10-22,SCB,165,146,181,162,8046
2024-10-23,SCB,153,150,142,161,9416
2024-10-24,SCB,128,173,92,198,8514
2024-10-25,SCB,194,132,107,203,2606
2024-10-28,SCB,172,114,136,119,10329
2024-10-29,SCB,146,203,106,174,10120
2024-10-30,SCB,120,162,158,106,9656
2024-10-31,SCB,118,206,110,194,7173
2024-11-01,SCB,120,208,174,185,6449
2024-11-04,SCB,161,124,162,155,6059
2024-11-05,SCB,195,163,166,179,1477
2024-11-06,SCB,155,160,130,196,1145
2024-11-07,SCB,109,143,135,138,7832
2024-11-08,SCB,105,110,186,161,10368
2024-11-11,SCB,115,185,93,185,1091
2024-11-12,SCB,120,196,122,198,5259
2024-11-13,SCB,159,125,124,114,10742
2024-11-14,SCB,153,122,151,144,2935
2024-11-15,SCB,113,182,151,130,3372
2024-11-18,SCB,191,186,96,119,3032
2024-11-19,SCB,140,177,127,149,9823
2024-11-20,SCB,178,208,135,191,1946
2024-11-21,SCB,182,124,120,116,4824
2024-11-22,SCB,178,194,116,187,8584
2024-11-25,SCB,159,155,187,171,4039
2024-11-26,SCB,124,173,111,116,10213
2024-11-27,SCB,134,180,147,137,1609
2024-11-28,SCB,196,148,175,154,1077
2024-11-29,SCB,189,125,104,203,2620
2024-12-02,SCB,109,158,183,152,9484
2024-12-03,SCB,130,118,115,181,9736
2024-12-04,SCB,159,207,107,119,5837
2024-12-05,SCB,174,113,125,132,2347
2024-12-06,SCB,125,194,96,174,7265
2024-12-09,SCB,101,129,102,138,1549
2024-12-10,SCB,181,182,94,170,10940
2024-12-11,SCB,179,162,160,169,2395
2024-12-12,SCB,120,166,189,123,2539
2024-12-13,SCB,110,141,183,131,1167
2024-12-16,SCB,138,201,129,195,4162
2024-12-17,SCB,167,132,171,163,3356
2024-12-18,SCB,108,161,120,144,9720
2024-12-19,SCB,128,136,97,137,8387
2024-12-20,SCB,159,176,180,183,3817
2024-12-23,SCB,198,204,166,202,4046
2024-12-24,SCB,107,123,117,162,2432
2024-12-25,SCB,199,167,167,141,10988
2024-12-26,SCB,198,113,132,115,8144
2024-12-27,SCB,160,139,175,160,10438
2024-12-30,SCB,119,115,168,128,6899
2024-12-31,SCB,132,197,133,194,8476
2025-01-01,SCB,187,153,110,161,1635
2025-01-02,SCB,114,203,117,137,5454
2025-01-03,SCB,185,146,133,136,8841
2025-01-06,SCB,107,144,169,195,5037
2025-01-07,SCB,166,201,176,139,9224
2025-01-08,SCB,108,125,163,184,6264
2025-01-09,SCB,127,132,160,181,4764
2025-01-10,SCB,194,156,189,141,3809
2025-01-13,SCB,164,128,98,126,10790
2025-01-14,SCB,153,133,98,132,3550
2025-01-15,SCB,159,170,103,150,3964
2025-01-16,SCB,102,171,177,161,2900
2025-01-17,SCB,120,162,178,150,9026
2025-01-20,SCB,137,166,109,144,9664
2025-01-21,SCB,105,205,125,157,8619
2025-01-22,SCB,191,148,100,133,5329
2025-01-23,SCB,100,142,120,155,9058
2025-01-24,SCB,126,134,107,145,5653
2025-01-27,SCB,179,149,186,189,6809
2025-01-28,SCB,159,190,160,155,10185
2025-01-29,SCB,188,163,187,139,2879
2025-01-30,SCB,114,116,163,105,2441
2025-01-31,SCB,166,126,170,137,2853
2025-02-03,SCB,134,159,159,149,6357
2025-02-04,SCB,175,129,181,146,2721
2025-02-05,SCB,152,186,164,166,10045
2025-02-06,SCB,119,129,142,124,9363
2025-02-07,SCB,184,153,166,120,4581
2025-02-10,SCB,177,177,140,112,2976
2025-02-11,SCB,180,138,146,186,9034
2025-02-12,SCB,156,196,188,138,6066
2025-02-13,SCB,159,123,180,108,10107
2025-02-14,SCB,119,204,184,196,8819
2025-02-17,SCB,161,186,98,173,6033
2025-02-18,SCB,105,153,152,166,9894
2025-02-19,SCB,106,203,176,128,2477
2025-02-20,SCB,126,208,146,175,2441
2025-02-21,SCB,183,115,160,122,5750
2025-02-24,SCB,192,113,106,154,9902
2025-02-25,SCB,108,186,103,194,3523
2025-02-26,SCB,107,188,105,142,9200
2025-02-27,SCB,188,198,137,176,2328
2025-02-28,SCB,163,133,121,188,8943
2025-03-03,SCB,176,138,129,169,3626
2025-03-04,SCB,123,208,139,119,9679
2025-03-05,SCB,120,193,165,112,2983
2025-03-06,SCB,153,168,121,150,8839
2025-03-07,SCB,125,192,186,169,3400
2025-03-10,SCB,103,163,153,108,10034
2025-03-11,SCB,185,147,113,197,2838
2025-03-12,SCB,130,141,98,131,7413
2025-03-13,SCB,157,110,185,107,7684
2025-03-14,SCB,173,204,97,105,5966
2025-03-17,SCB,149,178,159,120,4867
2025-03-18,SCB,170,156,150,107,7615
2025-03-19,SCB,199,134,175,187,6185
2025-03-20,SCB,123,146,186,199,3334
2025-03-21,SCB,140,173,126,152,1799
2025-03-24,SCB,138,158,131,202,2391
2025-03-25,SCB,119,164,126,122,10893
2025-03-26,SCB,136,125,131,159,3087
